0;0.0041583499667332
37;0.0083166999334664
14400;0.0041583499667332
14437;0.0
76068;0.00083166999334664
76113;0.0
108213;4.1583499667332004e-05
108300;8.316699933466401e-05
108336;0.000124750499001996
108350;8.316699933466401e-05
108367;4.1583499667332004e-05
109448;0.0
113136;0.041583499667332005
125387;0.14803725881570193
125432;0.041583499667332005
125537;0.457418496340652
125890;0.041583499667332005
126051;0.14803725881570193
126093;0.041583499667332005
126631;0.08316699933466401
127033;0.18962075848303392
127085;0.18966234198270127
127134;0.18962075848303392
127203;0.18966234198270127
127245;0.18962075848303392
128429;0.18966234198270127
128482;0.18962075848303392
128531;0.18966234198270127
128573;0.18962075848303392
128608;0.18966234198270127
128745;0.14807884231536927
128780;0.18966234198270127
128960;0.14807884231536927
128990;0.18966234198270127
129265;0.18962075848303392
129355;0.14803725881570193
129533;0.18962075848303392
129582;0.18966234198270127
129887;0.14807884231536927
129956;0.14803725881570193
129980;0.18962075848303392
130011;0.14803725881570193
130135;0.18962075848303392
130419;0.19377910844976715
130419;0.19793745841650034
130419;0.20209580838323354
130419;0.20625415834996674
130419;0.21041250831669994
130419;0.21457085828343314
130420;0.21872920825016634
130420;0.22288755821689954
130421;0.22704590818363274
130421;0.23120425815036594
130421;0.23536260811709914
130421;0.23952095808383234
130422;0.24367930805056554
130422;0.24783765801729873
130422;0.25199600798403193
130422;0.25615435795076513
130423;0.26031270791749833
130423;0.26447105788423153
130423;0.26862940785096473
130423;0.27278775781769793
130424;0.27694610778443113
130424;0.2811044577511643
130424;0.2852628077178975
130462;0.24367930805056554
130465;0.26447105788423153
130472;0.2852628077178975
130493;0.3060545575515635
130506;0.3268463073852295
130517;0.34763805721889557
130530;0.34347970725216237
130541;0.36427145708582837
130553;0.38506320691949436
130565;0.40585495675316036
130576;0.42664670658682635
130589;0.44743845642049235
130600;0.46823020625415834
130610;0.48902195608782434
130621;0.5098137059214903
130634;0.5306054557551564
130665;0.5098137059214903
130812;0.48902195608782434
130818;0.46823020625415834
130819;0.44743845642049235
130819;0.42664670658682635
130854;0.40585495675316036
130863;0.38506320691949436
130889;0.36427145708582837
130899;0.34347970725216237
130900;0.3226879574184963
130902;0.3018962075848303
130942;0.2811044577511643
130963;0.26031270791749833
131228;0.26035429141716565
131781;0.3019377910844977
132077;0.26035429141716565
132135;0.26031270791749833
132232;0.2811044577511643
132263;0.26031270791749833
132343;0.36676646706586824
132678;0.26031270791749833
133071;0.36676646706586824
133091;0.4083499667332003
133104;0.3018962075848303
133417;0.26031270791749833
133999;0.36676646706586824
134061;0.26031270791749833
135050;0.26035429141716565
135093;0.26031270791749833
135173;0.26035429141716565
